"","ISO","name","region","AES","EGIDS","L1_pop","L1_pop_prop","island","documentation","area","bordering_language_richness","bordering_language_richness_perkm","bordering_language_evenness","language_richness","threatened_languages","threatened_prop_languages","language_evenness","official_status","language_of_education","minority_education","education_spending","years_of_schooling","GDPpc","life_expectancy_60","urban_change","roads","pop_density","human_footprint","cropland","pop_density_change","footprint_change","cropland_change","pasture","pasture_change","built","built_change","GINI","growing_season","temperature","temperature_seasonality","rainfall_seasonality","threatened_species","threatened_prop_species","waterways","roughness","altitude_range","world_language","Arabic","Malay","English","French","Hindustani","Mandarin","Portuguese","Russian","Spanish","Western_Africa","Oceania","Europe","Southern_Asia","South_America","Northern_America","Africa","South.Eastern_Asia","Arab","Asia","Central_America","Australia_and_New_Zealand","poly_definite","pol_borderline","isolates","family_id","vehicularity","mono_family","isolate_or_mono","small_family","family_sizes","isolate_OR_small_family","poly","Macroarea","islands11km"
"4977","slg","Selungai Murut","South-Eastern Asia","threatened","6b",1240,112.1285643,0,"little or none",818.1534173,3,0.020696204,0.909767052,8,2,0.25,0.577943373,0,0,0,4.200950999,8.740778675,6191.162941,18.07635749,44.62366984,0.058123574,11.86488575,2.072399384,0.030857143,11.56677373,1.96651728,0.030857143,0,0,0,0,43.31844265,365.6666667,298.63567,44.44736953,17.63783179,39,0.165497023,0,6.296407938,931.8895874,1,0,1,0.518535762,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,"aust1307",FALSE,FALSE,FALSE,FALSE,1149,FALSE,"All Languages","Papunesia",FALSE
"4978","slh","Southern Puget Sound Salish","Northern America","extinct","7",210,0.626615926,0,"basic",217.4343339,2,0.012393822,4.17e-07,4,2,0.5,0.001918277,0,0,1,5.194859982,13.2,49405.7673,23.27545261,12.062,0.272335168,219.490892,24.50326531,0,208.1886603,22.90847789,-0.000513,0,0,0.42,0.386666667,37.4,173,283.546938,494.6812668,58.89698188,1.5,0.014573887,0.015812559,6.236890554,1214.213806,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE,TRUE,FALSE,"sali1255",FALSE,FALSE,FALSE,FALSE,24,FALSE,"Polysynthetic","North America",FALSE
"4979","sli","Lower Silesian","Europe","threatened","6a",12000,70.08012933,0,"basic",13549.21941,2,0.004274467,0.013036207,3,1,0.333333333,0.011017919,0,0,1,4.940110207,11.9,12599.53358,21.38653359,12.213,0.345265112,240.5784397,20.62291077,0.419188192,223.404829,19.36553788,0.360953733,0,0,0.231439114,0.221879459,31.3,209.25,281.3762493,731.9538194,37.85839077,1,0.013513514,0,4.689594507,336.840662,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"indo1319",FALSE,FALSE,FALSE,FALSE,395,FALSE,"All Languages","Eurasia",FALSE
"4980","slk","Slovak","Europe","threatened","1",4839890,68405.27511,0,"detailed",45073.43249,8,0.004962552,0.756980776,1,0,0,0,1,1,0.999790263,3.981084067,11.6021129,16681.10723,20.42362704,20.10268521,0.270527775,114.1680927,14.3040754,0.352745424,106.6574976,13.32930253,0.316960621,0.048530227,0.046625069,0.054553522,0.048862267,25.3999053,208.6,280.7607354,752.3672838,32.66664804,3,0.030312239,6.87e-06,5.487535238,668.60495,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"indo1319",TRUE,FALSE,FALSE,FALSE,395,FALSE,"All Languages","Eurasia",FALSE
"4981","sll","Salt-Yui","Oceania","not endangered","5",6500,60.91670872,0,"detailed",145.0796706,3,0.056594235,0.777701607,24,1,0.041666667,0.88070936,0,0,1,2.01,4,1928.29268,16.84059019,9.377,0.159678716,41.97074148,9.511835834,0.222857143,40.13121013,9.075917522,0.222857143,0,0,0,0,47.8,366,291.7832493,57.28541629,29.20306206,9,0.05,0.066646632,6.682682276,2047.476929,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"nucl1709",FALSE,FALSE,FALSE,FALSE,307,FALSE,"All Languages","Papunesia",FALSE
"4982","slm","Pangutaran Sama","South-Eastern Asia","not endangered","5",35200,83.91625052,1,"basic",144.2156208,0,0,0,1,0,0,0,0,0,1,2.595340014,9,2217.474009,17.17240194,16.385,0.76,419.4658339,16.76139725,0.2,356.2060335,15.86380992,0.2,0,0,0,0,41.6,345.25,300.1958094,35.63389238,29.32845306,0.25,0.007575758,0.07034931,4.915289243,150.5992498,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,"aust1307",FALSE,FALSE,FALSE,FALSE,1149,FALSE,"All Languages","Papunesia",TRUE
"4983","sln","Salinan","Northern America","extinct","9",0,0,0,"detailed",12624.27061,6,0.009094826,0.487520206,4,2,0.5,2.22e-06,0,0,1,5.194859982,13.2,49405.7673,23.27545261,12.062,0.257956174,399.6095953,17.92577571,0.097120316,377.9046422,16.78100151,0.082324382,0.047357002,0.043671105,0.354635108,0.330714004,37.4,175.5,288.7258724,558.2499594,88.92099353,6,0.06114304,0.001060388,6.228307009,1093.328674,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,FALSE,TRUE,"isolates",FALSE,FALSE,TRUE,FALSE,134,TRUE,"All Languages","North America",FALSE
"4984","slp","Lamaholot","South-Eastern Asia","not endangered","3",180000,1080.072779,0,"detailed",961.0173,4,0.014139602,0.676964305,5,1,0.2,0.642944368,0,0,0,3.238724947,7.6,3122.362815,16.5115696,40.073,0.195820204,156.5902629,12.37254549,0.86,149.0406138,11.9898864,0.857692308,0,0,0,0,45.6,175.5,300.0940046,58.04242023,87.77862034,5,0.081241565,0.079857622,5.500368655,360.5584488,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,"aust1307",TRUE,FALSE,FALSE,FALSE,1149,FALSE,"All Languages","Papunesia",FALSE
"4985","slr","Salar","Asia","shifting","6b",70000,472.8111415,0,"detailed",4356.054119,10,0.020674888,0.11075717,6,4,0.666666667,0.010739887,0,0,1,3.66,7.3,4550.453596,19.57563486,41.757,0.2078486,199.4062113,14.05159149,0.741754386,187.4164138,13.4087179,0.73380117,0.14245614,0.108921784,0.02128655,0.020881092,42.7,111.5,276.8418657,879.1592047,86.14931248,6.285714286,0.075958429,0.034778098,6.419873714,1386.91925,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,FALSE,FALSE,"turk1311",FALSE,FALSE,FALSE,FALSE,39,FALSE,"All Languages","Eurasia",FALSE
"4986","slt","Sila","Asia","shifting","6b",2480,67.23816592,0,"basic",450.4977307,8,0.046477633,0.943446512,11,1,0.090909091,0.778894769,0,0,0.005386951,2.820523196,5.140260568,1190.036237,17.63639811,25.469124,0.249106209,14.68416263,5.267775301,0,14.05994943,4.959986713,0,0,0,0,0,35.46205216,302.75,293.3743252,350.8004601,90.24460965,38.6,0.147956128,5.94e-07,5.999526501,622.6634216,0.8247614,0,0,0,0.819374449,0,0.005386951,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,FALSE,FALSE,"sino1245",FALSE,FALSE,FALSE,FALSE,389,FALSE,"All Languages","Eurasia",FALSE
"4987","slu","Selaru","South-Eastern Asia","threatened","6b",8000,292.9129613,1,"detailed",335.3665637,1,0.00595646,0,1,0,0,0,0,0,0,3.238724947,7.6,3122.362815,16.5115696,40.073,0.378223919,27.3118678,11.64990915,0.91,25.97483995,11.31678983,0.91,0,0,0,0,45.6,260.5,300.5479858,87.78569845,66.02401784,1,0.029411765,0.088733363,4.26024135,40.58504486,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,"aust1307",FALSE,FALSE,FALSE,FALSE,1149,FALSE,"All Languages","Papunesia",TRUE
"4988","slv","Slovenian","Europe","shifting","1",2052520,23969.71712,0,"detailed",49129.27739,6,0.003097128,0.582845532,4,1,0.25,0.460320847,1,1,0.547710306,4.221849708,10.79895749,17428.51812,21.69867602,25.91572475,0.258745288,95.53000669,12.72480147,0.167209776,89.38169514,11.94087485,0.142719724,0.058329939,0.055313136,0.093482688,0.089310251,28.21484008,228.5625,282.7639147,711.537587,22.40156281,4.6,0.042407557,0.033780995,6.209494591,828.0290833,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"indo1319",TRUE,FALSE,FALSE,FALSE,395,FALSE,"All Languages","Eurasia",FALSE
"4989","slw","Sialum","Oceania","threatened","6a",400,20.84817769,0,"little or none",37.86278793,3,0.084494025,0.364659015,24,3,0.125,0.846263345,0,0,1,2.01,4,1928.29268,16.84059019,9.377,0.030343403,19.18632919,7.282758159,0.434285714,18.15430904,7.058781434,0.430539895,0,0,0,0,47.8,366,299.0325846,47.70955086,10.25436211,6,0.040309106,2.73e-06,6.950956821,1402.202866,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"nucl1709",FALSE,FALSE,FALSE,FALSE,307,FALSE,"All Languages","Papunesia",FALSE
"4990","slx","Salampasu","Africa","not endangered","6a",60000,1158.878369,0,"basic",13206.04577,9,0.010345712,0.43641357,4,0,0,0.508878115,0,0,1,2.006988991,5.399861318,334.666217,16.62412919,21.58650298,0.2193419,66.25127174,6.603386328,0,65.00156437,6.246390945,-0.001292192,0.005856874,0.005490819,0,-5.02e-06,42.20108964,254,297.0601824,39.90943021,59.49117058,6,0.044117647,0,4.486700773,252.4068909,1,0,0,0,0.999801883,0,0,0.000198,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,"atla1278",FALSE,FALSE,FALSE,FALSE,1301,FALSE,"All Languages","Africa",FALSE
"4991","sly","Selayar","South-Eastern Asia","not endangered","6a",128000,1049.235619,1,"basic",849.7463431,3,0.008078104,0.002339884,2,2,1,0.05554858,0,0,0,3.238724947,7.6,3122.362815,16.5115696,40.073,0.503235398,121.9935706,13.09434,0.472,116.1346104,12.50747402,0.471692308,0,0,0,0,45.6,258,300.0588535,53.16474132,53.43680925,3.666666667,0.054737359,0.124260446,5.060169399,218.613163,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,"aust1307",FALSE,FALSE,FALSE,FALSE,1149,FALSE,"All Languages","Papunesia",TRUE
"4992","slz","Misool-Salawati Ma'ya","South-Eastern Asia","threatened","6b",4000,87.86667021,1,"basic",889.1126471,4,0.019064925,0.433486905,5,4,0.8,0.377223109,0,0,0,3.238724947,7.6,3122.362815,16.5115696,40.073,0.209866832,17.14629332,7.843622414,0.235714286,16.89231119,7.427860299,0.22967033,0,0,0.07,0.063619048,45.6,366,300.5630792,45.93317568,30.7438414,5.5,0.048870913,0.044587098,5.193512599,438.9526774,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,"aust1307",FALSE,FALSE,FALSE,FALSE,1149,FALSE,"All Languages","Papunesia",TRUE
"4993","sma","South Saami","Europe","shifting","2",600,228.1660391,0,"detailed",1617.154942,2,0.003589575,0.922338139,1,0,0,0,0,0,0.099885228,6.646630871,12.41997705,56945.80109,24.1374028,16.38351502,0.316330751,0.780942701,4.186633588,0,0.718502029,3.797707084,0,0,0,0.018412698,0.013756614,25.32009182,136.2857143,274.2222275,833.6711434,36.23484413,0.25,0.005756149,0.061378679,5.347497106,469.7868805,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"ural1272",TRUE,FALSE,FALSE,FALSE,38,FALSE,"All Languages","Eurasia",FALSE
"4994","smb","Simbari","Oceania","not endangered","5",3040,191.8242402,0,"basic",1405.066077,5,0.030978729,0.834694897,17,0,0,0.822472278,0,0,1,2.01,4,1928.29268,16.84059019,9.377,0.003186706,12.31236525,4.476551724,0.112413793,11.81588743,4.305215517,0.112413793,0,0,0,0,47.8,366,294.232273,71.27584839,24.30730808,8,0.045977011,0,6.805873156,1690.902893,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"anga1289",FALSE,FALSE,FALSE,FALSE,13,FALSE,"All Languages","Papunesia",FALSE
"4995","smc","Som","Oceania","moribund","7",80,4.716688918,0,"basic",49.86606591,3,0.11082704,0.817186392,51,14,0.274509804,0,0,0,1,2.01,4,1928.29268,16.84059019,9.377,0.055319312,11.5863271,7.78,0.54,10.79636729,7.5925,0.54,0,0,0,0,47.8,366,291.8101117,40.45954831,42.7785581,7,0.042168675,0.000861,7.233548403,1785.090088,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"nucl1709",FALSE,FALSE,FALSE,FALSE,307,FALSE,"All Languages","Papunesia",FALSE
"4996","smd","Sama","Africa","not endangered","6a",24200,3398.603083,0,"little or none",11954.3271,3,0.00644449,0.614652791,2,0,0,0.970950594,0,0,1,2.859689951,4.7,3587.883798,17.05145703,54.404,0.109206971,5.525613022,5.169182161,0.021538462,5.460107678,4.845109344,0.006436555,0.283205128,0.268843483,0,0,47.7,164.75,297.415936,222.8915808,111.0241594,10,0.076923077,0.040189762,5.724308729,398.1206055,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,37,FALSE,"All Languages","Africa",FALSE
"4997","sme","North Saami","Europe","threatened","2",20700,73310.5897,0,"detailed",8162.563675,5,0.001236344,0.665380112,4,0,0,0.770927512,1,1,0.975225431,6.795664704,12.54270847,80380.85201,23.96254243,31.18826729,0.12379913,3.365405282,4.289262247,0,3.145078444,4.0775586,0,0,0,0.042905983,0.041413105,24.74193843,118,272.774349,814.4357686,33.33153821,0.666666667,0.013656633,0,5.00637877,385.463974,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"ural1272",TRUE,FALSE,FALSE,FALSE,38,FALSE,"All Languages","Eurasia",FALSE
"4998","smf","Auwe","Oceania","shifting","6a",410,62.91089322,0,"little or none",93.8529838,1,0.028039443,0,30,10,0.333333333,0.108028204,0,0,1,2.01,4,1928.29268,16.84059019,9.377,0.037268141,5.769129817,2.902637279,0.11,5.503880426,2.769347448,0.11,0,0,0,0,47.8,366,298.8919419,38.81632042,22.00484085,6.5,0.05911607,3.23e-06,6.103123665,988.9312134,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"bord1247",FALSE,FALSE,FALSE,FALSE,15,FALSE,"All Languages","Papunesia",FALSE
"4999","smg","Simbali","Oceania","not endangered","6a",450,23.3256571,0,"little or none",883.3512818,4,0.032834308,0.995963278,12,2,0.166666667,0.534525463,0,0,1,2.01,4,1928.29268,16.84059019,9.377,0.067565889,8.950582089,7.815486446,0.537142857,8.554472804,7.624522764,0.537142857,0,0,0,0,47.8,366,297.2760668,50.73299639,20.98755958,3,0.033940802,0.006512821,6.586853743,607.9211121,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"bain1263",FALSE,FALSE,FALSE,FALSE,6,FALSE,"All Languages","Papunesia",FALSE
"5000","smh","Samei","Asia","shifting","8a",20000,173.451758,0,"little or none",4190.243771,4,0.014450666,0.988648059,7,4,0.571428571,0.002378821,0,0,1,3.66,7.3,4550.453596,19.57563486,41.757,0.207423858,123.7256194,12.63478304,0.349818182,116.239679,11.98618486,0.348400932,0.272545455,0.24675,0.015030303,0.015030303,42.7,275,289.5130026,435.7030438,77.04482254,25,0.125631313,0.077026858,6.580397606,1074.410919,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,FALSE,FALSE,"sino1245",FALSE,FALSE,FALSE,FALSE,389,FALSE,"All Languages","Eurasia",FALSE
"5001","smj","Lule Saami","Europe","shifting","2",2000,586.3154843,0,"detailed",886.9719775,3,0.00488972,0.604855809,3,0,0,0.591316415,0,0,0.40102651,6.720919352,12.4802053,67537.52112,24.09191369,21.59175349,0.109306851,9.287342761,9.67699144,0,8.578038775,9.041429476,0,0,0,0.228,0.209866667,25.07917879,120.25,274.4985039,804.8539762,36.8215127,0.4,0.008421986,0.060412038,5.747155905,441.2064743,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"ural1272",TRUE,FALSE,FALSE,FALSE,38,FALSE,"All Languages","Eurasia",FALSE
"5002","smk","Bolinao","South-Eastern Asia","threatened","6b",51200,140.5319904,0,"detailed",273.4838756,1,0.007658266,0,3,0,0,0.416216098,0,0,1,2.595340014,9,2217.474009,17.17240194,16.385,0.469496041,365.5300289,20.79942537,0.973333333,350.1096131,19.89612796,0.957435897,0,0,0,0,41.6,248,300.2155515,96.06755829,119.8456503,4,0.041237113,0.068518002,6.29706049,338.713623,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,"aust1307",FALSE,FALSE,FALSE,FALSE,1149,FALSE,"All Languages","Papunesia",FALSE
"5003","sml","Central Sama","South-Eastern Asia","not endangered","4",105000,959.7398066,0,"basic",1253.894168,2,0.004264543,0.025590852,6,0,0,0.165477383,0,0,0.278272462,4.398969535,9.577382031,7141.887577,18.87342175,39.81516281,0.378297826,146.8075262,13.16620071,0.564444444,138.3081553,12.62451687,0.564444444,0,0,0.008888889,0.008888889,41.31130898,363,300.0627196,28.73638063,16.58180143,12.16666667,0.072094635,0.024707317,4.907631397,314.2015247,1,0,0.721727538,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,"aust1307",FALSE,FALSE,FALSE,FALSE,1149,FALSE,"All Languages","Papunesia",TRUE
"5004","smm","Musasa","Southern Asia","threatened","6b",50000,143.2439336,0,"little or none",766.9315632,0,0,0,19,9,0.473684211,0,0,0,0,3.703589916,3.3,592.4010975,17.26859835,15.856,0.239394569,140.6125206,12.64056253,0.56375,130.8257302,11.917793,0.521634615,0.035625,0.03328125,0,0,37.15,193.25,294.2338782,473.9046631,107.2513011,20.5,0.128540519,0.016560158,5.830791116,2290.923584,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"indo1319",FALSE,FALSE,FALSE,FALSE,395,FALSE,"All Languages","Eurasia",FALSE
"5005","smn","Inari Saami","Europe","shifting","2",300,632.9741561,0,"basic",7554.221821,4,0.00808079,0.502443796,3,2,0.666666667,0.008931873,0,0,1,6.488032243,12.3022313,46773.43036,23.75886255,30.04925055,0.127328152,0.341303055,1.20628724,0,0.316709413,1.125826615,0,0,0,0.001727575,0.001169435,25.29479364,112.3333333,272.0090085,936.8616392,38.87965934,1,0.020833333,0.01361124,5.029506207,262.9361674,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"ural1272",TRUE,FALSE,FALSE,FALSE,38,FALSE,"All Languages","Eurasia",FALSE
"5006","smo","Samoan","Oceania","not endangered","1",255700,9033.689814,1,"detailed",3086.711071,0,0,0,0,0,0,0,1,1,0,5.663581514,10.17522161,3929.760661,19.73841631,0.699601496,NA,28.30515606,NA,NA,26.56953584,NA,NA,NA,NA,NA,NA,41.27549731,366,297.9400285,50.0058919,39.04895666,1,0.051834131,NA,4.781387011,147.7153155,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"aust1307",TRUE,FALSE,FALSE,FALSE,1149,FALSE,"All Languages","Papunesia",TRUE
"5007","smp","Samaritan","Arab","extinct","9",620,0.773881571,0,"detailed",2875.890424,2,0.009771123,0.389202592,10,5,0.5,0.447644484,0,0,0,4.417262692,9.347406567,3091.704541,18.83123682,27.36241591,0.379037476,613.3629114,21.54594725,0.265357143,587.6066872,20.47841036,0.256318681,0.002232143,0.002092634,0.316785714,0.302071429,34.97629672,155,293.4675002,656.3958509,107.7375063,7,0.084337349,0,5.976591349,755.6343079,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,FALSE,FALSE,"afro1255",FALSE,FALSE,FALSE,FALSE,295,FALSE,"All Languages","Eurasia",FALSE
"5008","smq","Samo","Oceania","not endangered","5",900,205.6272254,0,"basic",627.4898637,4,0.037638637,0.873128617,13,1,0.076923077,0.838338567,0,0,1,2.01,4,1928.29268,16.84059019,9.377,0.000332,1.410285039,3.601666667,0.371666667,1.336475956,3.539166667,0.371666667,0,0,0,0,47.8,357.5,299.3185129,83.07236612,27.30594201,4.5,0.030519481,0.001611558,5.357548356,1536.624977,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"east2433",FALSE,FALSE,FALSE,FALSE,6,FALSE,"All Languages","Papunesia",FALSE
"5009","smr","Simeulue","South-Eastern Asia","not endangered","6a",30000,500.7792368,1,"basic",1401.080698,1,0.001886335,0,1,1,1,0,0,0,0,3.238724947,7.6,3122.362815,16.5115696,40.073,0.159145084,63.38426498,10.15453596,0.688421053,61.26876489,9.535604391,0.633360324,0.010526316,0.009144737,0,0,45.6,366,299.8382026,39.11483651,22.75413746,12.6,0.087532484,0,5.649273396,820.7626953,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,"aust1307",FALSE,FALSE,FALSE,FALSE,1149,FALSE,"All Languages","Papunesia",TRUE
"5010","sms","Skolt Saami","Europe","nearly extinct","7",650,330.2759153,0,"detailed",35199.19687,8,0.003170726,0.126430132,1,1,1,0,0,0,1,3.986686273,11.55180306,13665.68257,19.00866467,21.15819084,0.126960942,2.701051144,2.870544287,0,2.461498211,2.623066384,-4.62e-06,0,0,0.010578512,0.009232156,34.77670937,121,272.4086249,906.0689263,35.25998312,1,0.023809524,0.030740295,4.708046675,223.2819328,0.938977715,0,0,0,0,0,0,0,0.938977715,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"ural1272",FALSE,FALSE,FALSE,FALSE,38,FALSE,"All Languages","Eurasia",FALSE
"5011","smt","Simte","Southern Asia","shifting","5",10200,53.4942438,0,"detailed",327.264206,1,0.01493712,0,13,1,0.076923077,0.639747461,0,0,1,3.42347002,5.4,1357.563719,17.73565852,15.676,0.202966626,34.3006391,7.491904069,0,32.74729575,7.047313911,0,0,0,0,0,46.45,272,296.0092961,389.4583615,80.06648524,29,0.187096774,0.135314432,6.082821131,1087.531616,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"sino1245",FALSE,FALSE,FALSE,FALSE,389,FALSE,"All Languages","Eurasia",FALSE
"5012","smu","Somray of Battambang-Somre of Siem Reap","South-Eastern Asia","nearly extinct","8a",4100,141.6754186,0,"basic",2493.59606,1,0.003561189,0,3,0,0,0.987758251,0,0,0,1.599300027,4.4,894.8179565,17.09379672,12.695,0.155849781,10.84000365,3.773534132,0.027326733,10.52443313,3.425856566,-0.004630617,0,0,0,0,34.75,253,298.2335377,128.8495269,77.04279672,33,0.173684211,0.001354822,5.4655509,481.3456573,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,"aust1305",FALSE,FALSE,FALSE,FALSE,145,FALSE,"All Languages","Eurasia",FALSE
"5013","smv","Samvedi","Southern Asia","not endangered","6a",0,0,0,"little or none",3340.533893,3,0.012957895,0.086579005,4,0,0,0.320051433,0,0,1,3.42347002,5.4,1357.563719,17.73565852,15.676,0.576372411,289.3651686,18.10193742,0.701037037,273.2615927,17.20089967,0.675076923,0,0,0.008888889,0.008612346,46.45,160,298.6784516,289.6820092,92.99783558,18,0.169811321,2.35e-08,5.163184881,484.1036835,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"indo1319",FALSE,FALSE,FALSE,FALSE,395,FALSE,"All Languages","Eurasia",FALSE
"5014","smw","Sumbawa","South-Eastern Asia","not endangered","6a",300000,4007.43398,0,"detailed",8157.191172,1,0.001156961,0,0,0,0,0,0,0,0,3.238724947,7.6,3122.362815,16.5115696,40.073,0.070554331,74.93281637,8.221922375,0.370408922,71.43244825,7.848168201,0.360709179,0,0,0.003122677,0.003013631,45.6,249,298.2279457,66.67609438,81.58750139,3,0.052631579,0.014114603,6.320110957,394.3723882,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,"aust1307",FALSE,FALSE,FALSE,FALSE,1149,FALSE,"All Languages","Papunesia",FALSE
"5015","smx","Ntsambaan","Africa","threatened","6a",4200,159.1864522,0,"basic",1115.441918,3,0.021495173,0.469805245,3,0,0,0.469805245,0,0,1,2.006820023,5.4,334.0215726,16.62404451,21.58,0.23887584,26.64648555,5.35016308,0,25.51604543,5.077054481,0,0.020638298,0.019348404,0,0,42.2,274,296.0892366,90.53196926,62.92022855,4.5,0.038030597,0,5.166785717,395.6172333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,"atla1278",FALSE,FALSE,FALSE,FALSE,1301,FALSE,"All Languages","Africa",FALSE
"5016","smy","Semnani-Biyabuneki","Southern Asia","threatened","6a",60000,4335.884177,0,"detailed",240.4450373,1,0.01744255,0,8,1,0.125,0.122987081,0,0,0,3.709180117,9.1,6232.935418,19.42179561,40.659,0.176513125,8.794508828,19.15229444,0.004444444,8.104008187,18.15083159,0.002735043,0.188888889,0.172291667,0.471111111,0.451555556,38.2,59,290.8883163,994.3976163,53.73550935,8,0.121212121,0,6.719725609,1810.253906,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"indo1319",FALSE,FALSE,FALSE,FALSE,395,FALSE,"All Languages","Eurasia",FALSE
"5017","smz","Simeku","Oceania","not endangered","6a",3000,112.0141611,1,"little or none",188.7222513,6,0.104378458,0.572697491,18,3,0.166666667,0.727005611,0,0,1,2.01,4,1928.29268,16.84059019,9.377,0.094175929,26.95892578,9.70603444,0.706666667,26.03554654,9.405643692,0.706666667,0,0,0,0,47.8,366,298.2399584,36.58121406,10.90661981,7,0.112903226,0.002506918,6.328845263,528.4359436,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"sout2948",FALSE,FALSE,FALSE,FALSE,9,FALSE,"All Languages","Papunesia",TRUE
"5018","sna","Shona","Africa","not endangered","3",10723700,105491.7575,0,"detailed",219850.2587,20,0.004770433,0.749762916,1,0,0,0,1,1,0,7.629132247,7.536442754,1883.034461,17.53390042,27.04883866,0.303956385,45.06201027,7.469111805,0.000472,42.79620725,6.877757466,-0.031899472,0.281379467,0.270084373,0.002604356,0.002282214,47.87743044,130.5,293.6652274,313.8725721,109.7242119,8.782608696,0.051320718,0,5.315204144,623.9925232,1,0,0,0.997755255,0,0,0,0.002244745,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,"atla1278",TRUE,FALSE,FALSE,FALSE,1301,FALSE,"All Languages","Africa",FALSE
